0,1,2,3,4,7,Positif,Negatif
https://twitter.com/saveindonesia20/status/1371021923845505026,2021-03-14 08:54:33+00:00,"Arisan Keluarga,
Kurleb komposisi:

60% percaya covid dan rela di vaksin.
30% tidak percaya covid
Tapi mau di vaksin.
20% freedom",1.37E+18,saveindonesia20,[],,
https://twitter.com/maya_desya/status/1371016097428692994,2021-03-14 08:31:24+00:00,"Sebagai upaya untuk memutus mata rantai penularan covid, @KemenkesRI dengan Grab dan Good Doctor untuk meluncurkan pusat vaksin pertama di Indonesia dengan pendekatan 3-in-1 loh gaes
#VaksinUntukKita
#UpayaLawanPandemi",1.37E+18,maya_desya,[],1,
https://twitter.com/si_apa/status/1371005376305369091,2021-03-14 07:48:48+00:00,"Tolong berita di media apapun, kalo bahas orang yg abis d vaksin terus positif covid, disertakan juga dong keadaan terkini nya, OTG, kritis, ato apa kek.. Supaya masyarakat jd tau gitu vaksin nya mampu meringankan efek covid apa engga. Bukan memperkeruh keadaan😑 #COVID19Vaccine",1.37E+18,si_apa,[],1,
https://twitter.com/EytaJuwita/status/1370983026524491777,2021-03-14 06:19:59+00:00,"Tak faham bila dalam satu lift tu sorang makcik ni nak family dia je guna. 

Kalau makcik takut sanga covid jangan keluar , duduk je rumah diam diam . Lagi satu jangan lupa ambik vaksin .",1.37E+18,EytaJuwita,[],,
https://twitter.com/NabilChokeslam/status/1370982081564581891,2021-03-14 06:16:14+00:00,"Media dalam memberitakan orang yang divaksin lalu positif covid, malah terkesan kyk vaksin gak ada gunanya.",1.37E+18,NabilChokeslam,[],,
https://twitter.com/Senggiaw/status/1370974720179376130,2021-03-14 05:46:59+00:00,"Eropah bersedia menghadapi gelombang ke-3 pandemik Covid-19.Itali melaksana perintah kawalan pergerakan semula.Ada yang hendak mengharam kilang Eropah mengeksport vaksin Covid-19.
  Orang Malaysia mengalami Perintah Kawalan Pergerakan Pemulihan. Kesesakan lalulintas. Berkumpul.",1.37E+18,Senggiaw,[],,
https://twitter.com/UKhaththab/status/1370974316213379072,2021-03-14 05:45:23+00:00,"Katanya vaksin covid tidak bisa menjamin kita jd kebal dari covid, kita tetap diharuskan menjalani protokol kesehatan 3M malah sekarang jd 5M, mungkin nanti jd 7M, 9M dst. Lalu gunanya kita divaksin utk apa ?",1.37E+18,UKhaththab,[],,1
https://twitter.com/Yook_2nd6/status/1370974294306529281,2021-03-14 05:45:17+00:00,"susah banget klo yg anti vaksin covid dr keluarga sendiri. ya namanya juga vaksin. sama aja kyk vaksin cacar, masih ada yg udah di vaksin cacar tapi tetep kena cacar. tapi kan efeknya ga akan separah yg ga di vaksin gt loh 🤷🏻‍♀️",1.37E+18,Yook_2nd6,[],1,
https://twitter.com/jusdalle/status/1370968776506667012,2021-03-14 05:23:22+00:00,"Ngeri juga baca berita, beberapa hari selesai divaksin, lalu positif covid. 

Ada juga tokoh, seminggu setelah divaksin, meninggal. Yang ini tidak diberitakan. 

Entah ada hubungan dengan vaksin, atau tidak.",1.37E+18,jusdalle,[],,
https://twitter.com/shahbebird/status/1370964521007730689,2021-03-14 05:06:27+00:00,"Aku sebenarnya rasa bersyukur sbb vaksin covid inject kat tangan. Kalau inject kat bontot, jgn mimpi nak aku bertenang..😂",1.37E+18,shahbebird,[],,
https://twitter.com/Catatan_ali7/status/1370961524370501636,2021-03-14 04:54:33+00:00,"Divaksin atau tidak , tidak ada jaminan Covid 19 hilang

So jangan paksa orang untuk divaksin kalau gitu ,jika memaksa itu sama saja narasi yg berkembang Vaksin Finishing dari covid 

Apalagi vaksin itu tingkat Efikasi under 80% tidak ada bedanya dgn bakteri baik dalam tubuh kita",1.37E+18,Catatan_ali7,[],,
https://twitter.com/YuliaChiara/status/1370961291095928839,2021-03-14 04:53:37+00:00,"Suntik #Vaksin #COVID 
Pertama dan kedua 
Sudah terinfeksi Virus Covid 
Di Indonesia buktinya 
Lihat saja di televisi 
Di berita baris  
Kalau mau tolak #Vaksinasi 
Boleh dan mau di #Vaksin 
Boleh asal kau mati saja",1.37E+18,YuliaChiara,[],,
https://twitter.com/Catatan_ali7/status/1370953604098445315,2021-03-14 04:23:04+00:00,"Mau tanya semoga Dokter Dokter yang ada di TL bisa beri penjelasan

Vaksin itu banyak orang bilang adalah Finishing dalam pemberantasan Covid 19 nah jika semua sudah divaksin bisa dikatakan secara otomatis COVID Hilang ? 

Jika setelah Divaksin COVID masih ada Sia sia dong ?",1.37E+18,Catatan_ali7,[],,
https://twitter.com/dr_evie_/status/1370934376733675520,2021-03-14 03:06:40+00:00,"Sudah mendapatkan vaksin covid bukan berarti tidak bs tertular covid..harus difahami itu,makanya penting sekali 5M....",1.37E+18,dr_evie_,[],,
https://twitter.com/romyldinho/status/1370931645734285314,2021-03-14 02:55:49+00:00,"Dari hukum orang yang sebar berita palsu tentang covid, apa kata ko kuatkuasakan undang undang wajibkan pengambilan vaksin.
Dah korang nak flex sangat kuasa darurat tu.",1.37E+18,romyldinho,[],,
https://twitter.com/asumsico/status/1370929403920715778,2021-03-14 02:46:55+00:00,"Kabar terbaru:

Menkes Budi Gunawan Sadikin berharap program vaksinasi covid-19 secara massal pada semester II 2021 yang dimulai pada Juli mendatang diharapkan dapat mencapai target 1,5 juta suntikan vaksin covid-19 per hari kepada masyarakat.",1.37E+18,asumsico,[],,
https://twitter.com/sk1k3r/status/1370927955531030540,2021-03-14 02:41:09+00:00,Musim covid rancak org dok check in..seronok la tu kena cucuk vaksin dalam dalam,1.37E+18,sk1k3r,[],,
https://twitter.com/nissyQZ/status/1370927206239629315,2021-03-14 02:38:11+00:00,"Punya orangtua/sodara/teman yg percaya Covid-19, vaksin dan patuh menjalankan protokol kesehatan adalah suatu rezeki. Beneran, deh.

Sebab masih banyak yang gak percaya dan cuek walaupun udah dikasih artikel sampe jurnal, dan lebih percaya sama teori konspirasi. 😭😭😭😭😭😭😭",1.37E+18,nissyQZ,[],1,
https://twitter.com/fadipra10/status/1370925715089104899,2021-03-14 02:32:15+00:00,Kayaknya Indo butuh paspor virus juga kek Tiongkok nih buat turis2 domestik kan tinggal scan QR code. Biar tau riwayat vaksin sama hasil tes covid nya.,1.37E+18,fadipra10,[],,
https://twitter.com/albaransyah/status/1370924592131235841,2021-03-14 02:27:47+00:00,"Pulang kampung. Ada sepasang suami istri yg tidak percaya dan menganggap Covid ini adalah akal-akalan pemerintah dan pabrik Vaksin. 
Gue ceritain 10 temen yg pergi duluan gegara Covid lengkap dengan kisah kepergiannya, biar ga diberi kesan mengada2. 
Langsung kicep.",1.37E+18,albaransyah,[],,
https://twitter.com/gunsafariansyah/status/1370924011123744774,2021-03-14 02:25:29+00:00,"Sudah setahun pandemi ini menyelimuti bumi dan saatnya saya menyerukan untuk #ayodivaksin. Karena 3m saja tidak cukup untuk melawan pandemi covid-19 ini. Akan tetapi, setelah di vaksin juga tidak boleh mengabaikan  protokol kesehatan yang dianjurkan oleh pemerintah.",1.37E+18,gunsafariansyah,[],,
https://twitter.com/octyparmastuty/status/1370922937578967041,2021-03-14 02:21:13+00:00,"Sepertinya masyarakat perlu diedukasi tentang vaksin deh. Ngeliat dr yg nanya ke KAI. Ya oke kamu sudah divaksin, tp tubuh kamu blm tentu sdh kebal covid mbabro sis.",1.37E+18,octyparmastuty,[],1,
https://twitter.com/Purtapace/status/1370922056041123840,2021-03-14 02:17:43+00:00,"kantor w udh masuk kawal covid krna masih sering wfo, sidak dr dinas tp gimmick doang. w syudah tydac punya esmosi lagi soal beginian. ya wajar toh w butuh di vaksin sgra. krna gw tau klo knapa napa kantor cuma sanggup kasih sumbangan dan papan ucapan",1.37E+18,Purtapace,[],,
https://twitter.com/SyafiqManson/status/1370917077142278145,2021-03-14 01:57:56+00:00,Weh covid masih ada ye dah kita rakyat masih belum vaksin. Gila ke bawak anak kecik pergi pasaraya beli barang dapur?,1.37E+18,SyafiqManson,[],,
https://twitter.com/HannZiq/status/1370915745698226179,2021-03-14 01:52:38+00:00,Aku nak tgk juga berapa ramai anti vaxx kena dakwa sbb sebar fake news pasal vaksin. Kalau betul2 nak fokus pada isu Covid sajalah.,1.37E+18,HannZiq,[],,
https://twitter.com/falyhah/status/1370914902131412996,2021-03-14 01:49:17+00:00,"Gimana caranya bujuk ortu biar mau vaksin? Mereka bukan yg antivax, buktinya gue &amp; adik2 divaksin kok. Mereka juga gak takut jarum suntik. Tapi gatau kenapa pas ada kesempatan vaksin covid, yg mana orang2 masih antre, mereka malah gamau dgn alasan 'gamau aja'.",1.37E+18,falyhah,[],,
https://twitter.com/Goddessofyork/status/1370914460303466496,2021-03-14 01:47:32+00:00,Abis vaksin covid berasa ngantuukkk bgt. Tgn yg bekas vaksin sempet pegel tp cuma sehari doang. Kalau ngantuk sampai td malam msh berasa ngantukan bgt...mqn ini salah satu efek vaksin. Siap2 nunggu vaksin kedua,1.37E+18,Goddessofyork,[],,
https://twitter.com/frhmdnty/status/1370912962966294529,2021-03-14 01:41:35+00:00,"Helpdesk atau layanan aduan/pertanyaan soal vaksin covid itu harus kemana yaa? Berhubung cukup kecewa sama program vaksin lansia di Tangsel yg harus bgt mewajibkan undangan dari aplikasi sbg syaratnya, sampai ditolak dan dipulangkan. Penasaran, kota lain kyk gimana sih?",1.37E+18,frhmdnty,[],,
https://twitter.com/Ahmad_suyoto19/status/1370907973262798851,2021-03-14 01:21:45+00:00,"Tentang covid 
Sekarang sampai vaksin dan sebelumnya ada rapid swap dan sebagainya lalu apa lagi ya nanti menutmu ?",1.37E+18,Ahmad_suyoto19,[],,
https://twitter.com/BambangDwiraha5/status/1370904229829779463,2021-03-14 01:06:53+00:00,Aku lansia warga kota Bekasi kalau mau vaksin covid 19. Daftarnya dmn ya. Tks,1.37E+18,BambangDwiraha5,[],1,
https://twitter.com/syitabherlianti/status/1370899216839536640,2021-03-14 00:46:58+00:00,Ternyata side effects vaksin covid ga se serem itu. Cuma emang abis vaksin laper+ngantuknya ituloh kaga nahan bund🙃,1.37E+18,syitabherlianti,[],1,
https://twitter.com/chuayid/status/1370891892959760384,2021-03-14 00:17:51+00:00,1st dose vaksin covid takut dia lain macam sejuk satu badan dah eh,1.37E+18,chuayid,[],,
https://twitter.com/afifplc/status/1370889135897022467,2021-03-14 00:06:54+00:00,"Kelako sedara aku sorang ni, anak2 takmo vaksin, diri sendiri nak pulak vaksin Covid 🙄",1.37E+18,afifplc,[],,
https://twitter.com/thefunjeet_/status/1370874754962313219,2021-03-13 23:09:45+00:00,Untung semalem gaada teaser bbh soalnya aku bobo 10 jam huft capek bgt kemarin sabtu masuk kerja &amp; ngurusin 40 pasien yg mau vaksin covidㅠㅠㅠ skrng waktunya nonton vincenzo &amp; marathon love alarm 2 yuhuuuu,1.37E+18,thefunjeet_,[],,
https://twitter.com/Arya41221/status/1370824565295783936,2021-03-13 19:50:19+00:00,Temen2 ada yg sudah mulai vaksin covid kah? Bisa share pengalaman kalian kyk gmn?,1.37E+18,Arya41221,[],,
https://twitter.com/AriHarr18740663/status/1370814805066477569,2021-03-13 19:11:32+00:00,"Dimana vaksin covid 19 untuk lansia,",1.37E+18,AriHarr18740663,[],,
https://twitter.com/nanovita/status/1370813043349671938,2021-03-13 19:04:32+00:00,"14 Maret 2021. Masih di tengah pandemi. Malah keliatannya makin buruk. Banyak banget teman dan kerabat yg sudah (pernah) kena covid-19. Vaksin sudah mulai diberikan ke masyarakat sih. Semoga cepat pulih, Dunia. *Nyari emoji buat menggambarkan perasaan gw sekarang. Gak dapet.*",1.37E+18,nanovita,[],,
https://twitter.com/xylevast/status/1370801255233122305,2021-03-13 18:17:42+00:00,Jejeritan Tarusora dulu ditengah bikin artikel vaksin COVID. Emang Childe sama Aether damage-nya ga nahan dah.,1.37E+18,xylevast,[],,
https://twitter.com/halimfuadi/status/1370792424352620554,2021-03-13 17:42:36+00:00,"Omku (guru di sidoarjo) dapet jatah vaksin covid, entah gimana kronologinya sekarang masuk hcu, kesadaran 10%😢
Mudah2an cepet sembuh nih",1.37E+18,halimfuadi,[],,
https://twitter.com/KupangNet/status/1370772145161306112,2021-03-13 16:22:01+00:00,vaksin covid klo ada dua na tentukan su yg pake ios dapa yg mana deng yg pake android dapa yg mana,1.37E+18,KupangNet,[],,
https://twitter.com/shrlshdn/status/1370770903257202691,2021-03-13 16:17:05+00:00,"Rentetan dari pendamik covid yang masih belum reda, tahun ni kita tak bukak ya meja judi tikam AJL macam selalu. Duit peruntukan semua guna untuk projek promosi vaksin.",1.37E+18,shrlshdn,[],,
https://twitter.com/memeiiranti/status/1370770840527245320,2021-03-13 16:16:50+00:00,"Efek dari vaksin covid aku kelaperan muluuu , ada yg sama gak kyk aku ?",1.37E+18,memeiiranti,[],,
https://twitter.com/florennita/status/1370770226120437765,2021-03-13 16:14:24+00:00,"belakangan sering liat orang nanya ""kalo udah vaksin covid, bisa bepergian naik transport umum tanpa bukti rapid/pcr ga?"" 
Pleaseeee, vaksin ama rapid/pcr itu beda 😭 udh divaksin blm tentu kalian gak kena covid kalo prokes lengah.",1.37E+18,florennita,[],,
https://twitter.com/nailamhd1/status/1370767880690626561,2021-03-13 16:05:05+00:00,Efek samping vaksin covid : tidur menghadap ke kanan 😴,1.37E+18,nailamhd1,[],,
https://twitter.com/twisterrchoco/status/1370759261307867139,2021-03-13 15:30:50+00:00,Itu orang dipadang pada gatakut covid apa? atau udah pada vaksin semuwa:’) sedih bgt,1.37E+18,twisterrchoco,[],,
https://twitter.com/Catatan_ali7/status/1370754298468954120,2021-03-13 15:11:06+00:00,"Cepetlah VAKSIN diabisin Vaksin abis Corona hilang kan mustahil sudah divaksin masih ada Corona sia sia dong Vaksin nya divaksin atau gak jadi sama aja

Setelah kerumunan di NTT tidak ada lonjakan kasus covid disana itu membuat gua semakin yakin ada yg aneh dibalik COVID",1.37E+18,Catatan_ali7,[],,
https://twitter.com/o_nengputri/status/1370753705511768070,2021-03-13 15:08:45+00:00,"Halo @KAI121 mo tanya, kl uda punya surat vaksin covid apakah tetap harus melengkapi syarat tes antigen untuk melakukan perjalanan?",1.37E+18,o_nengputri,[],,
https://twitter.com/haniwww/status/1370748235363491843,2021-03-13 14:47:01+00:00,Kapan bisa vaksin covid mandiri?,1.37E+18,haniwww,[],,
https://twitter.com/Restu_Debi/status/1370745680172437507,2021-03-13 14:36:52+00:00,Kalau bisa sembuh dari covid kenapa vaksin?,1.37E+18,Restu_Debi,[],,
https://twitter.com/your_loveth/status/1370731112788414464,2021-03-13 13:38:58+00:00,"udah lama banget ga ngikutin perkembangan kasus covid, ternyata udah turun sampe 4000an. Alhamdulillah kayaknya vaksin bener-bener manjur buat ngurangin rate positifnya. Semoga semua bisa cepet di vaksin. Ayok semangat covid musnah 2021 👊👊👊",1.37E+18,your_loveth,[],1,
https://twitter.com/beeqoala/status/1370730347118219271,2021-03-13 13:35:56+00:00,"Btw otak gue lg bekerja keras memikirkan drama perngantukan setelah vaksin covid,

Gue yg kena angin sepoy dikit aja auto pules lhah gimana setelah di vaksin nanti, bisa tidur berhari hari bangun cuma makan ama minum doang kali 😭",1.37E+18,beeqoala,[],,
https://twitter.com/deardeanyy/status/1370725463006408710,2021-03-13 13:16:31+00:00,"Dok @blogdokter aku mau nanya. Kalo ada yg vaksin tahap 1, setelah itu positif covid, berarti ga boleh vaksin lagi buat tahap 2 ya?",1.37E+18,deardeanyy,[],,
https://twitter.com/dewisunarni/status/1370723365971881985,2021-03-13 13:08:11+00:00,Giliran PSBB bodo amat ngelanggar sampe nekad nyogok demi bisa buka bisnisnya. Gak percaya Covid seberbahaya yang digaungkan. Giliran vaksin duluan. Tay kebo emang.,1.37E+18,dewisunarni,[],,
https://twitter.com/ulpazein/status/1370701105106087938,2021-03-13 11:39:44+00:00,"Terlepas kamu percaya covid ada atau tidak, entah itu cuma konspirasi, penanganan pemerintah yg kurang baik, media yang terlalu lebay memberitakan pandemi, hoax dimana"", merasa kamu sehat dan imunmu baik, vaksin yang kamu pikir cuma jadi alat bisnis, ~",1.37E+18,ulpazein,[],,1
https://twitter.com/nazrulnazmie/status/1370669511020474370,2021-03-13 09:34:11+00:00,"Orang Malaysia memang jenis nak result cepat

Cucuk vaksin hari ni esok kebal Covid
Diet hari Isnin hari Ahad nak hilang 10kg
Lantik coach bulan 1 bulan 2 nak menang liga 

Pusing tang mana Pablo Dolloh jugak yang naik nanti",1.37E+18,nazrulnazmie,[],,
https://twitter.com/ajengaryanti/status/1370666824572891138,2021-03-13 09:23:31+00:00,"Hari pertama vaksin covid yang kesatu,5 jam setelah vaksin cuma berasa pegel di lengan kiri bekas suntik. Nga ada efek samping lain, bahkan yg katanya jadi nafsu makan meningkat gue belum ngalamin juga. Semoga sehat terus ....",1.37E+18,ajengaryanti,[],,
https://twitter.com/urfavboi69/status/1370665131693068295,2021-03-13 09:16:47+00:00,vaksin covid bisa diketeng ga ya,1.37E+18,urfavboi69,[],,
https://twitter.com/hetih/status/1370655176101535746,2021-03-13 08:37:14+00:00,"Diskusi di WAG keluarga soal vaksin covid. Posisi 80% vs 20%. Yg 80, belum/tidak mau vaksin. Haha. Posisiku? Yg 80% dong",1.37E+18,hetih,[],,1
https://twitter.com/ichionlyfans/status/1370644925218365440,2021-03-13 07:56:30+00:00,"my mom said “takpela tak vaksin, doa je dijauhkan covid” me and my sis start yelling.",1.37E+18,ichionlyfans,[],,
https://twitter.com/Adrianussatrio/status/1370643749676539906,2021-03-13 07:51:49+00:00,Penasaran apa abis 2x  vaksin dokter dan nakes ada yg kena covid,1.37E+18,Adrianussatrio,[],,
https://twitter.com/frzzwrkhkm/status/1370641445892190212,2021-03-13 07:42:40+00:00,"orang meninggal = covid
orang meninggal setelah vaksin = penyakit bawaan.

B E R K E L I T.",1.37E+18,frzzwrkhkm,[],,
https://twitter.com/aldoferly/status/1370637177256771585,2021-03-13 07:25:42+00:00,"Barusan update artikel di website saya mengenai vaksin COVID-19 dan pasien dengan riwayat penyakit jantung. Secara umum, pasien-pasien dengan penyakit jantung boleh menerima vaksin COVID-19.",1.37E+18,aldoferly,[],,
https://twitter.com/fafaaDK/status/1370636203758817285,2021-03-13 07:21:50+00:00,Emang bener vaksin covid paling ampuh itu diputusnya anggaran penanggulangan covid oleh kemenkes. 🤣🤣,1.37E+18,fafaaDK,[],1,
https://twitter.com/mitazul/status/1370631354296070150,2021-03-13 07:02:34+00:00,Emang kalo abis di vaksin covid pas tes antigen/pcr hasilnya bakal positif??,1.37E+18,mitazul,[],,
https://twitter.com/ryaanucup/status/1370627515627175940,2021-03-13 06:47:19+00:00,Vaksin terbaik menurut gue ya lu positif aja dulu . Biarkan tubuh membentuk imun sendiri untuk bereaksi dan lawan balik tuh virus . Bukannya kita akan terus hidup ditengah2 covid-19 karena belum ada vaksin yg 100% ampuh ?,1.37E+18,ryaanucup,[],,
https://twitter.com/drnizahamiri/status/1370626171461804032,2021-03-13 06:41:58+00:00,"Hari-hari tengok MySejahtera. Belum ada pula panggilan untuk cucuk vaksin covid-19...
GP kategori 2, faham....
Masih panjang beratur ya tunggu giliran.",1.37E+18,drnizahamiri,[],,
https://twitter.com/xiasiini/status/1370624123043377154,2021-03-13 06:33:50+00:00,Baru inget hari rabu harus vaksin covid dosis ke-2...,1.37E+18,xiasiini,[],,
https://twitter.com/bingunggalau/status/1370621786333716489,2021-03-13 06:24:33+00:00,"Btw ortu gw lansia..udah vaksin covid-19 lho kemarin 😄😄 gratis Tiss...mutualku, silahkan ortunya diajak vaksin 👍",1.37E+18,bingunggalau,[],1,
https://twitter.com/guripito/status/1370617536224534538,2021-03-13 06:07:40+00:00,"Hari ini jadwal vaksin dr kantor, tp daku blm 3bln pasca covid jd ndak bisa ikut. Tp ku terharu, happy, sekaligus envy liat postingan temen2 dpt sertifikat vaksin huhuhuu",1.37E+18,guripito,[],1,
https://twitter.com/mmmnstar/status/1370610140689231872,2021-03-13 05:38:16+00:00,"Kemarin ke puskesmas tertera ditempat administrasi ""alur pendaftaran vaksin covid-19"". Iseng nanya ke mbanya, ternyata hanya dikhususkan untuk asn dan tenaga kesehatan, masyarakat sipil belum bisa. Sedih si, karena pemerintah belum bisa vaksinasi dengan jumlah yang lebih besar.",1.37E+18,mmmnstar,[],,
https://twitter.com/kanitanafiza/status/1370608899577901064,2021-03-13 05:33:20+00:00,"Tadi sy ngobrol sm tetangga dia blg tadi pagi ke istora Senayan utk vaksin covid bagi lansia. Kuota hari ini 5000 peserta dg KTP ga terbatas DKI. Batas umur: 45th ke atas

Jd yg berminat silakeuun...",1.37E+18,kanitanafiza,[],,
https://twitter.com/yourhexa/status/1370603148847378432,2021-03-13 05:10:29+00:00,Siapa sudah vaksin covid?????,1.37E+18,yourhexa,[],,
https://twitter.com/mumuyakyakyee/status/1370599932680228864,2021-03-13 04:57:43+00:00,Macam mana yang dah cucuk vaksin pun boleh kena covid?,1.37E+18,mumuyakyakyee,[],,
https://twitter.com/evankoe/status/1370599377627062274,2021-03-13 04:55:30+00:00,"Halo @pemkotdepok diberita2 termasuk web pemkot Depok ditulis kec/kel Beji blm ada jatah vaksin covid, taunya di website bisa daftar domisili Beji. Untung kita coba2 klik2. Dirapiin napa biar gak bingungin warga cc @ridwankamil  @korantempo",1.37E+18,evankoe,[],,
https://twitter.com/bestyaning/status/1370597886501687299,2021-03-13 04:49:35+00:00,"tadinya butuh rapid antigen doang, eee gataunya malah didaftarin buat vaksin covid sekalian hmm",1.37E+18,bestyaning,[],,
https://twitter.com/nabilrafid_/status/1370596163817070594,2021-03-13 04:42:44+00:00,boleh tahan lenguh jugak vaksin covid ni.,1.37E+18,nabilrafid_,[],,
https://twitter.com/hdybtrdzn/status/1370593204014256137,2021-03-13 04:30:58+00:00,Mak aqu antara Orang yg akan awal dapat suntikan vaksin covid-19 sebab dia ada darah tinggi dgn jantung... (?),1.37E+18,hdybtrdzn,[],,
https://twitter.com/hummingdead/status/1370588207167901703,2021-03-13 04:11:07+00:00,abis vaksin covid efeknya langsung ngantuk alias emang baru pulang dinas malem.,1.37E+18,hummingdead,[],,
https://twitter.com/mas_prasetiyo/status/1370587352859516929,2021-03-13 04:07:43+00:00,"""Mask Shaming"" hanyalah satu dari kegilaan yg timbul akibat ketakutan yg berlebihan atas covid. Kedepannya akan ada ""Medical Apartheid"" dimana orang yg menolak vaksin covid akan diperlakukan berbeda. Dan ini sudah berlangsung di Israel.",1.37E+18,mas_prasetiyo,[],,
https://twitter.com/Inixxxlax/status/1370582833119432704,2021-03-13 03:49:46+00:00,"WHO keluarkan kenyataan vaksin AstraZeneca selamat, teringat time WHO mula-mula keluarkan statement pasal covid-19. C",1.37E+18,Inixxxlax,[],,
https://twitter.com/shintawg/status/1370580446761906177,2021-03-13 03:40:17+00:00,"Temenku ada yang dokter gigi, semalem cerita dia udah daftar sana sini belom dapet slot vaksin juga :(
Kami menerka2 apa karena dia kerja di klinik swasta, bukan RS? Bukan staff medis yg nanganin covid?

Semoga dia segera dapet :(",1.37E+18,shintawg,[],,
https://twitter.com/T_IndonesiaPost/status/1370578118084194304,2021-03-13 03:31:02+00:00,"Kabar Terbaru: 

Beberapa negara di Eropa hingga Asia Tenggara seperti Thailand menghentikan sementara vaksin Covid-19 AstraZaneca setelah  adanya kasus penggumpalan darah.",1.37E+18,T_IndonesiaPost,[],,
https://twitter.com/ebirotation/status/1370572961338421250,2021-03-13 03:10:32+00:00,Kabar vaksin covid buat lansia ini sangat meresahkan. Pada bayar jangan2 😞. Pada bilang udah bisa di vaksin di gbk buat yg ktp non dki. Tolong bikin press conference saja gak biar jelas gitu kita mesti gimana.,1.37E+18,ebirotation,[],,
https://twitter.com/adibahq_/status/1370568162937237506,2021-03-13 02:51:28+00:00,Pasca vaksin covid pertama. Hmm efeknya nguantuk,1.37E+18,adibahq_,[],,
https://twitter.com/vanwisubiyat/status/1370567136402403333,2021-03-13 02:47:23+00:00,"Tanggal 12  Vaksin Covid-19, lelah  hingga dini hari.",1.37E+18,vanwisubiyat,[],,
https://twitter.com/frsakenism/status/1370566818390175744,2021-03-13 02:46:08+00:00,vaksin covid ni kalau boleh hilangkan penyakit aku yang susah nak tidur ni aku ambik 9 kali. bayar pun bayar lah,1.37E+18,frsakenism,[],,
https://twitter.com/widitaptr/status/1370556346064465921,2021-03-13 02:04:31+00:00,Ada yg punya info mengenai vaksin covid untuk lansia gak ya. Domisili Tangsel. Thankyou!,1.37E+18,widitaptr,[],,
https://twitter.com/asumsico/status/1370552440374796289,2021-03-13 01:49:00+00:00,"Kabar terbaru:

Beberapa negara di Eropa hingga Asia Tenggara seperti Thailand hentikan sementara vaksin covid-19 AstraZaneca setelah kasus penggumpalan darah.

Walau begitu, Jubir vaksin Kemenkes Siti Nadia Tarmizi menyebut AstraZaneca aman di Indonesia berpedoman pada BPOM",1.37E+18,asumsico,[],,
https://twitter.com/asyiqmln/status/1370549147556704257,2021-03-13 01:35:55+00:00,"halo @VaksinUntukKita 
sertifikat vaksin covid 19 apa bernilai SKP buat mahasiswa?",1.37E+18,asyiqmln,[],,
https://twitter.com/bungafredereca/status/1370548108543676419,2021-03-13 01:31:47+00:00,"Helooo pemerintah, dimanakah vaksin covid mu berada???? Kenapa wilayah Jakarta blm rata untuk pembagiannya?? Sy selaku seorang GURU yg kerja di Jkt blm mendapatkan vaksin itu walau di data sudah terdaftar. Tp blm ada rujukan jadwal dan tempat yg jelas!! @jokowi",1.37E+18,bungafredereca,[],,
https://twitter.com/EmpesAbiHanif/status/1370545503272796162,2021-03-13 01:21:26+00:00,"Disekitar Puskesmas yg ada diMakassar, ramai mobil2 parkir, fenomena langkah tapi ngeri ngeri sedap, krn yg datang pada mau vaksin akhirnya berkerumun, giman klo ada yg positif Covid dan terjadi cluster antrian vaksin diPuskesmas?",1.37E+18,EmpesAbiHanif,[],,
https://twitter.com/dbrahmantyo/status/1370534822662131713,2021-03-13 00:38:59+00:00,Gila nih @TVRINasional endors Vaksin Nusantara banget. Acara beritanya pagi ini sudah nayangin paket tentang VN dua kali di program yang berbeda. Barusan aja paketnya ditayangkan setelah paket pesan Presiden tentang pentingnya kaidah ilmiah dalam produksi vaksin Covid-19.,1.37E+18,dbrahmantyo,[],,
https://twitter.com/sonorafmjogja/status/1370526250159210503,2021-03-13 00:04:55+00:00,#SelamatPagiJogja l Tribun Jogja l Sultan Akan Disuntik Vaksin Covid-19 Hari ini #Radio #SonoraFmJogja,1.37E+18,sonorafmjogja,[],,
https://twitter.com/Akishoocute/status/1370519551541080064,2021-03-12 23:38:18+00:00,Aku dah daftar untuk vaksin covid-19 ni,1.37E+18,Akishoocute,[],1,
https://twitter.com/wolveriffverine/status/1370484383656726531,2021-03-12 21:18:34+00:00,"Pakej melancong sesama negeri PKPP melalui tourism service providers ni, aku nak tengok juga betul² selamat atau akan ada klusters baru. Jaga². Aku bookmark ye tweets korang hentam aku hari tu. Vaksin pun jaminan kita bebas Covid-19.",1.37E+18,wolveriffverine,[],,
https://twitter.com/_edennnnn/status/1370427538548297730,2021-03-12 17:32:41+00:00,"vaksin kucing boleh percaya, vaksin covid taknak percaya pulak..",1.37E+18,_edennnnn,[],,
https://twitter.com/cutty_____/status/1370418196180656130,2021-03-12 16:55:33+00:00,vaksin Merah Putih dan vaksin Nusantara merupakan dua vaksin Covid-19 yang tengah dikembangkan di dalam negeri. Pengembangan tersebut harus mendapat dukungan berbagai pihak.,1.37E+18,cutty_____,[],,
https://twitter.com/Kanseulir/status/1370410806118993920,2021-03-12 16:26:11+00:00,"Sebelum Ada Vaksin, Semua Mati Karena Covid.. Setelah Ada Vaksin? Tak Semua Mati Karena Covid!

DAN AKU KAGET..
😁😁",1.37E+18,Kanseulir,[],,
